,flights,hotel,grocery,gas,dining,other,flat_cash_back,rotating,name,req_credit,application_link,card_type,annual_fee
514,0.0,0.0,0.0,0.0,0.0,0.0,,False,Oakland Athletics® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
515,0.0,0.0,0.0,0.0,0.0,0.0,,False,Unknown,,,Unknown,0.0
516,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohio Savings Bank Platinum Edition® Visa® Card,,,Visa,0.0
517,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ohio Savings Bank Secured Visa® Card,,,Visa,0.0
518,1.0,1.0,2.0,3.0,1.0,1.0,False,False,Opus Bank Cash Rewards American Express® Card,,,American Express,0.0
519,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Opus Bank Premier Rewards American Express® Card,,,American Express,0.0
520,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Opus Bank Secured Visa® Card,,,Visa,0.0
521,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Opus Bank Visa Signature® Real Rewards Card,,,Visa,0.0
522,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Opus Bank Visa® Business Card,,,Visa,0.0
523,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Opus Bank Visa® Business Cash Card,,,Visa,0.0
524,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Opus Bank Visa® Business Real Rewards Card,,,Visa,0.0
525,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Opus Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
526,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Opus Bank Visa® College Rewards Card,,,Visa,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Opus Bank Visa® Platinum Card,,,Visa,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,,False,PenFed Gold Visa® Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=NjIzMjQwZDctOWMyOS00MmM2LTg1NjctZDNhNWVjMmJiMjU0&U=aHR0cHM6Ly93d3cucGVuZmVkLm9yZy9jcmVkaXQtY2FyZHMvdmlzYS1nb2xkLWNhcmQ%2fc19jaWQ9NTAwMTYtXy1QRzQtXy1WU0ctXy1ydHRibC1fLXF1aS1fLXR4dC1fLUdUMi1fLTA0MzAyMDIwLV8tMTIzMTIwMjA%3d&SI=ZTQ5N2IxZTYtNDMzOS00MTU2LWE5NDAtNzU0NjViYTQ5Nzhj&SDT=NjM3MzA5NDM1NDIzMjk1ODcz&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346742,Visa,0.0
529,1.0,1.0,3.0,5.0,1.0,1.0,False,False,PenFed Platinum Rewards Visa Signature® Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=OTgyMTYyODctODQ0YS00ZWYzLTlhMmEtMzc3OTBhNDFmYWU1&U=aHR0cHM6Ly93d3cucGVuZmVkLm9yZy9jcmVkaXQtY2FyZHMvcGxhdGludW0tcmV3YXJkcy12aXNhLXNpZ25hdHVyZT9zX2NpZD01MDAxOC1fLVBHNC1fLVZQUy1fLXJ0dGJsLV8tcXVpLV8tdHh0LV8tR1QyLV8tMDQzMDIwMjAtXy0xMjMxMjAyMA%3d%3d&SI=NmNiZDdlNzItZjYwYi00NGUyLThlMDYtNGViYmM5OGNiZThj&SDT=NjM3MzA5NDM1NDI5MjQ0Mzky&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346743,Visa,0.0
530,1.5,1.5,1.5,1.5,1.5,1.5,True,False,PenFed Power Cash Rewards Visa Signature® Card,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=NDc2MTRlNzEtZmNhNC00YTEwLWJjYTgtODZhNzA1Y2FkNmY2&U=aHR0cHM6Ly93d3cucGVuZmVkLm9yZy9jcmVkaXQtY2FyZHMvcG93ZXItY2FzaC1yZXdhcmRzP3NfY2lkPTUwMDE1LV8tUEc0LV8tVkNSLV8tcnR0YmwtXy1xdWktXy10eHQtXy1HVDItXy0wNDMwMjAyMC1fLTEyMzEyMDIw&SI=OWM2MjQxZTQtZDdhMC00ZTU3LWI1ZDQtNjRjZGQyNTU3NzNm&SDT=NjM3MzA5NDM1NDM4MjE3MTU2&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346744,Visa,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,False,False,P.C. Richard & Son Credit Card,,,Unknown,0.0
532,1.5,1.5,1.5,1.5,1.5,1.5,True,False,PNC Bank Cash Rewards® Visa Signature® Business Card,,,Visa,0.0
533,1.0,1.0,2.0,4.0,1.0,1.0,False,False,PNC Bank Cash Rewards® Visa® Credit Card,,,Visa,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,False,False,PNC Bank Core℠ Visa® Credit Card,,,Visa,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,False,False,PNC Bank Travel Rewards Visa® Business Credit Card,,,Visa,0.0
536,1.5,1.5,1.5,1.5,1.5,1.5,True,False,PNC Bank Visa Signature® BusinessOptions® Card,,,Visa,0.0
537,0.0,0.0,0.0,0.0,0.0,0.0,False,False,PNC Bank Visa® Business Credit Card,,,Visa,0.0
538,0.0,0.0,0.0,0.0,0.0,0.0,False,False,PNC Bank points Visa® Business Credit Card,,,Visa,0.0
539,0.0,0.0,0.0,0.0,0.0,0.0,,False,PNC Bank points® Visa® Credit Card,,,Visa,0.0
540,0.0,0.0,0.0,0.0,0.0,0.0,False,False,PNC Premier Traveler® Visa Signature® Credit Card,,,Visa,0.0
541,0.0,0.0,0.0,0.0,0.0,0.0,,False,Palais Royal Credit Card,,,Unknown,0.0
542,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Pancreatic Cancer Action Network Visa® Card,,,Visa,0.0
543,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Partners 1st FCU Visa Platinum Rewards,,,Visa,0.0
544,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Partners 1st FCU Visa® Platinum,,,Visa,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Pearle Vision Credit Card,,,Unknown,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Peebles Credit Card,,,Unknown,0.0
547,1.5,1.5,1.5,1.5,1.5,1.5,True,False,People's United Bank MasterCard Real Rewards Card,,,MasterCard,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0,False,False,People's United Bank MasterCard® Platinum Card,,,MasterCard,0.0
549,1.0,1.0,1.0,2.0,1.0,1.0,False,False,People's United Bank Premier Rewards American Express® Card,,,American Express,0.0
550,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Phi Kappa Phi Rewards Visa® Credit Card,,,Visa,0.0
551,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Philadelphia Eagles NFL Extra Points Visa Signature Card,,,Visa,0.0
552,0.0,0.0,0.0,0.0,0.0,0.0,,False,Philadelphia Phillies® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
553,0.0,0.0,0.0,0.0,0.0,0.0,,False,Pick ’n Save/Metro Market Rewards World Mastercard®,,,MasterCard,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Pier 1 Imports Rewards Credit Card,,,Unknown,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,,False,Pittsburgh Pirates® BankAmericard Cash Rewards MasterCard®,,,MasterCard,0.0
556,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Pittsburgh Steelers NFL Extra Points Visa Signature Card,,,Visa,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Plains Commerce Bank MasterCard® Classic,,,MasterCard,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Plains Commerce Bank Visa® Classic Card,,,Visa,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Plains Commerce Bank Visa® Gold Card,,,Visa,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Popular Bank Platinum MasterCard®,,,MasterCard,0.0
561,1.0,1.0,2.0,2.0,1.0,2.0,False,False,Popular Bank Preferred World MasterCard®,,,MasterCard,0.0
562,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Popular Bank Rewards MasterCard®,,,MasterCard,0.0
563,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Porsche Club of America Visa® Card,,,Visa,0.0
564,0.0,0.0,0.0,0.0,0.0,0.0,,False,Pottery Barn Credit Card,,,Unknown,0.0
565,1.0,1.0,1.0,2.0,1.0,3.0,False,False,Precious Moments Rewards Visa® Card,,,Visa,0.0
566,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Priceline.com Rewards Visa® Signature Card,,,Visa,0.0
567,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Princess Cruises Rewards Visa® Card,,,Visa,0.0
568,0.0,0.0,0.0,0.0,0.0,0.0,,False,QFC REWARDS® World Mastercard®,,,MasterCard,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Reflex Mastercard® Credit Card,"Good Credit, Fair Credit, Poor Credit, Bad Credit",https://clicks.surehits.com/ListingDisplay/Click/?I=M2M1ZDljZTgtYjUzZi00YTc0LTg0ZDgtNmY4MmU5MjQxM2E1&U=aHR0cHM6Ly9jdC5idXlyaWdodC5jb20vcmQvci5waHA%2fc2lkPTE5NCZwdWI9NjUwMTYxJmMxPUNSJmMyPSRjbGlja2tleSQmYzM9&SI=MTQyMTRiNTctYTkxYi00M2E4LThiZWYtMjM5M2IyY2NkODdm&SDT=NjM3MzA5NDM1NjQ4ODU2MjQ1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346765,MasterCard,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Avion Visa Infinite‡,,,Visa,0.0
571,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Avion® Visa Infinite Privilege,,,Visa,0.0
572,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC British Airways Visa‡ Infinite,,,Visa,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Cathay Pacific Visa‡ Platinum,,,Visa,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC RateAdvantage® Visa‡,,,Visa,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Rewards+ Visa‡,,,Visa,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Rewards® Visa‡ Preferred,,,Visa,0.0
577,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC U.S. Dollar Visa‡ Gold,,,Visa,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC Visa‡ Platinum Card,,,Visa,0.0
579,1.0,1.0,1.0,1.0,1.0,1.0,False,False,RBC Visa‡ Signature Black Credit Card,,,Visa,0.0
580,1.0,1.0,1.2,1.2,1.0,1.2,False,False,RBC Visa‡ Signature Black Plus Credit Card,,,Visa,0.0
581,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC® Aviion Visa Business Card,,,Visa,0.0
582,1.0,1.0,1.0,1.0,1.0,1.0,False,False,RBC® Business Cash Back MasterCard‡,,,MasterCard,0.0
583,1.0,1.0,2.0,1.0,1.0,1.0,False,False,RBC® Cash Back MasterCard‡,,,MasterCard,0.0
584,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC® Visa Business Card,,,Visa,0.0
585,0.0,0.0,0.0,0.0,0.0,0.0,False,False,RBC® Visa‡ Platinum Avion®,,,Visa,0.0
586,1.0,1.0,1.0,1.0,1.0,1.0,False,False,RCI® Elite Rewards® MasterCard®,,,MasterCard,0.0
587,0.0,0.0,0.0,0.0,0.0,0.0,False,False,REI,,,Unknown,0.0
588,1.0,1.0,1.0,2.0,1.0,3.0,False,False,RMEF Rewards Visa® Card,,,Visa,0.0
589,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Ralphs Rewards World Mastercard®,,,MasterCard,0.0
590,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Regions Bank Explore Visa®,,,Visa,0.0
591,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Regions Bank Life Visa®,,,Visa,0.0
592,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Regions Bank Premium Visa® Signature,,,Visa,0.0
593,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Regions Bank Prestige Visa® Signature,,,Visa,0.0
594,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Regions Bank Visa® Business,,,Visa,0.0
595,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Regions Bank Visa® Business Enhanced,,,Visa,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Restoration Hardware Credit Card,,,Unknown,0.0
597,1.0,1.0,1.0,1.0,1.0,1.0,False,False,Riverview Community Bank Cash Rewards American Express® Card,,,American Express,0.0
598,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Riverview Community Bank College Rewards Visa® Card,,,Visa,0.0
599,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Riverview Community Bank Premier Rewards American Express® Card,,,American Express,0.0
600,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Riverview Community Bank Visa® Business Card,,,Visa,0.0
601,1.0,1.0,1.0,2.0,1.0,1.0,False,False,Riverview Community Bank Visa® Business Cash Card,,,Visa,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,,False,Riverview Community Bank Visa® Business Real Rewards Card,,,Visa,0.0
603,1.5,1.5,1.5,1.5,1.5,1.5,True,False,Riverview Community Bank Visa® Business Rewards PLUS Card,,,Visa,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Riverview Community Bank Visa® Platinum Card,,,Visa,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Royal Caribbean® Visa Signature® Card,,,Visa,0.0
606,0.0,0.0,0.0,0.0,0.0,0.0,False,False,Simmons Rewards Visa Signature®,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=MGJmMjk2MWYtZjY4Yi00Y2JiLTkxYWUtYmM0ZjcxZmYzNzE2&U=aHR0cHM6Ly9zaW1tb25zYmFuay5jb20vYmFuay9jcmVkaXQtY2FyZHMvc2ltbW9ucy1yZXdhcmRzLXZpc2Etc2lnbmF0dXJlP3Byb2R1Y3Q9MDE4NiZyZWZlcnJhbD0kY2xpY2trZXkk&SI=ZTAzYzNjY2EtY2E3Ny00ZDdjLTg2ZWYtZGNjMDk5MDVmZjNm&SDT=NjM3MzA5NDM1ODQ4Mzk3NTI4&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346785,Visa,0.0
607,0.0,0.0,0.0,0.0,0.0,0.0,,False,Simmons Visa®,Excellent,https://clicks.surehits.com/ListingDisplay/Click/?I=ZGFhN2YzZjUtYjhhMC00ZTcyLWJiYTctZDUwN2VmOTYzZDlh&U=aHR0cHM6Ly9zaW1tb25zYmFuay5jb20vYmFuay9jcmVkaXQtY2FyZHMvc2ltbW9ucy12aXNhP3Byb2R1Y3Q9MDE4NSZyZWZlcnJhbD0kY2xpY2trZXkk&SI=ZjI3MjdkOWYtYjI1Mi00NDc4LWE4ZjQtMzcyZDUwOTE0MGY1&SDT=NjM3MzA5NDM1ODUzODg1MDQ1&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346785,Visa,200.0
608,0.0,0.0,0.0,0.0,0.0,0.0,,False,Southwest Rapid Rewards® Plus Credit Card,"Excellent, Good",https://clicks.surehits.com/ListingDisplay/Click/?I=MzFmZmUyZDctODY5MC00ZWM4LTgzOWYtNTJkNjE2MDM0ZWFl&U=aHR0cHM6Ly9jbGljay5saW5rc3luZXJneS5jb20vbGluaz9pZD1LQjRxb1NUS2tDOCZvZmZlcmlkPTc1NzgxOC4zMTQ4OSZ0eXBlPTE1Jm11cmw9aHR0cHMlM2ElMmYlMmZjcmVkaXRjYXJkcy5jaGFzZS5jb20lMmZhMSUyZnNvdXRod2VzdCUyZk5BRVA0MGtQbHVzRjIwJTNmQ0VMTCUzZDZIOFgmdTE9JGNsaWNra2V5JA%3d%3d&SI=YzI0YzhmM2ItNjc1MC00NjVlLWJkNDgtMzQwYjFhZWRmN2Yy&SDT=NjM3MzA5NDM1ODU0ODUyMTU0&T=MQ%3d%3d&BM=MQ%3d%3d&ZZ=1595346785,Unknown,69.0
